Município,UF,SoloId,Cultura,Ciclo,cad,2/1/2019
São Tomé,PR,2,Soja,Grupo III,40.0,
São Tomé,PR,3,Soja,Grupo III,51.2,
Jaguariaíva,PR,1,Soja,Grupo I,28.8,
Jaguariaíva,PR,2,Soja,Grupo I,40.0,
Jaguariaíva,PR,3,Soja,Grupo I,51.2,
Jaguariaíva,PR,1,Soja,Grupo II,28.8,
Jaguariaíva,PR,2,Soja,Grupo II,40.0,
Jaguariaíva,PR,3,Soja,Grupo II,51.2,
Jaguariaíva,PR,1,Soja,Grupo III,51.2,
Jaguariaíva,PR,2,Soja,Grupo III,40.0,
Jaguariaíva,PR,3,Soja,Grupo III,51.2,
Jardim Olinda,PR,1,Soja,Grupo I,28.8,
Jardim Olinda,PR,2,Soja,Grupo I,40.0,
Jardim Olinda,PR,3,Soja,Grupo I,51.2,
Jardim Olinda,PR,1,Soja,Grupo II,28.8,
Jardim Olinda,PR,2,Soja,Grupo II,40.0,
Jardim Olinda,PR,3,Soja,Grupo II,51.2,
Jardim Olinda,PR,1,Soja,Grupo III,51.2,
Jardim Olinda,PR,2,Soja,Grupo III,40.0,
Jardim Olinda,PR,3,Soja,Grupo III,51.2,
Japira,PR,1,Soja,Grupo I,28.8,
Japira,PR,2,Soja,Grupo I,40.0,
Japira,PR,3,Soja,Grupo I,51.2,
Japira,PR,1,Soja,Grupo II,28.8,
Japira,PR,2,Soja,Grupo II,40.0,
Japira,PR,3,Soja,Grupo II,51.2,
Japira,PR,1,Soja,Grupo III,51.2,
Japira,PR,2,Soja,Grupo III,40.0,
Japira,PR,3,Soja,Grupo III,51.2,
Kaloré,PR,1,Soja,Grupo I,28.8,
Kaloré,PR,2,Soja,Grupo I,40.0,
Kaloré,PR,3,Soja,Grupo I,51.2,
Kaloré,PR,1,Soja,Grupo II,28.8,
Kaloré,PR,2,Soja,Grupo II,40.0,
Kaloré,PR,3,Soja,Grupo II,51.2,
Kaloré,PR,1,Soja,Grupo III,51.2,
Kaloré,PR,2,Soja,Grupo III,40.0,
Kaloré,PR,3,Soja,Grupo III,51.2,
Jaboti,PR,1,Soja,Grupo I,28.8,
Jaboti,PR,2,Soja,Grupo I,40.0,
Jaboti,PR,3,Soja,Grupo I,51.2,
Jaboti,PR,1,Soja,Grupo II,28.8,
Jaboti,PR,2,Soja,Grupo II,40.0,
Jaboti,PR,3,Soja,Grupo II,51.2,
Jaboti,PR,1,Soja,Grupo III,51.2,
Jaboti,PR,2,Soja,Grupo III,40.0,
Jaboti,PR,3,Soja,Grupo III,51.2,
Paranaguá,PR,1,Soja,Grupo I,28.8,
Paranaguá,PR,2,Soja,Grupo I,40.0,
Paranaguá,PR,3,Soja,Grupo I,51.2,
Paranaguá,PR,1,Soja,Grupo II,28.8,
Paranaguá,PR,2,Soja,Grupo II,40.0,
Paranaguá,PR,3,Soja,Grupo II,51.2,
Paranaguá,PR,1,Soja,Grupo III,51.2,
Paranaguá,PR,2,Soja,Grupo III,40.0,
Paranaguá,PR,3,Soja,Grupo III,51.2,
Abatiá,PR,1,Soja,Grupo I,28.8,
Abatiá,PR,2,Soja,Grupo I,40.0,
Abatiá,PR,3,Soja,Grupo I,51.2,
Abatiá,PR,1,Soja,Grupo II,28.8,
Abatiá,PR,2,Soja,Grupo II,40.0,
Abatiá,PR,3,Soja,Grupo II,51.2,
Abatiá,PR,1,Soja,Grupo III,51.2,
Abatiá,PR,2,Soja,Grupo III,40.0,
Abatiá,PR,3,Soja,Grupo III,51.2,
Renascença,PR,1,Soja,Grupo I,28.8,
Renascença,PR,2,Soja,Grupo I,40.0,
Renascença,PR,3,Soja,Grupo I,51.2,
Renascença,PR,1,Soja,Grupo II,28.8,
Renascença,PR,2,Soja,Grupo II,40.0,
Renascença,PR,3,Soja,Grupo II,51.2,
Renascença,PR,1,Soja,Grupo III,51.2,
Renascença,PR,2,Soja,Grupo III,40.0,
Renascença,PR,3,Soja,Grupo III,51.2,
Terra Rica,PR,1,Soja,Grupo I,28.8,
Terra Rica,PR,2,Soja,Grupo I,40.0,
Terra Rica,PR,3,Soja,Grupo I,51.2,
Terra Rica,PR,1,Soja,Grupo II,28.8,
Terra Rica,PR,2,Soja,Grupo II,40.0,
Terra Rica,PR,3,Soja,Grupo II,51.2,
Terra Rica,PR,1,Soja,Grupo III,51.2,
Terra Rica,PR,2,Soja,Grupo III,40.0,
Terra Rica,PR,3,Soja,Grupo III,51.2,
Sertaneja,PR,1,Soja,Grupo I,28.8,
Sertaneja,PR,2,Soja,Grupo I,40.0,
Sertaneja,PR,3,Soja,Grupo I,51.2,
Sertaneja,PR,1,Soja,Grupo II,28.8,
Sertaneja,PR,2,Soja,Grupo II,40.0,
Sertaneja,PR,3,Soja,Grupo II,51.2,
Sertaneja,PR,1,Soja,Grupo III,51.2,
Sertaneja,PR,2,Soja,Grupo III,40.0,
Sertaneja,PR,3,Soja,Grupo III,51.2,
Wenceslau Braz,PR,1,Soja,Grupo I,28.8,
Wenceslau Braz,PR,2,Soja,Grupo I,40.0,
Wenceslau Braz,PR,3,Soja,Grupo I,51.2,
Wenceslau Braz,PR,1,Soja,Grupo II,28.8,
Wenceslau Braz,PR,2,Soja,Grupo II,40.0,
Wenceslau Braz,PR,3,Soja,Grupo II,51.2,
Wenceslau Braz,PR,1,Soja,Grupo III,51.2,
Wenceslau Braz,PR,2,Soja,Grupo III,40.0,
Wenceslau Braz,PR,3,Soja,Grupo III,51.2,
Peabiru,PR,1,Soja,Grupo I,28.8,
Peabiru,PR,2,Soja,Grupo I,40.0,
Peabiru,PR,3,Soja,Grupo I,51.2,
Peabiru,PR,1,Soja,Grupo II,28.8,
Peabiru,PR,2,Soja,Grupo II,40.0,
Peabiru,PR,3,Soja,Grupo II,51.2,
Peabiru,PR,1,Soja,Grupo III,51.2,
Peabiru,PR,2,Soja,Grupo III,40.0,
Peabiru,PR,3,Soja,Grupo III,51.2,
Rio Branco Do Sul,PR,1,Soja,Grupo I,28.8,
Rio Branco Do Sul,PR,2,Soja,Grupo I,40.0,
Rio Branco Do Sul,PR,3,Soja,Grupo I,51.2,
Rio Branco Do Sul,PR,1,Soja,Grupo II,28.8,
Rio Branco Do Sul,PR,2,Soja,Grupo II,40.0,
Rio Branco Do Sul,PR,3,Soja,Grupo II,51.2,
Rio Branco Do Sul,PR,1,Soja,Grupo III,51.2,
Rio Branco Do Sul,PR,2,Soja,Grupo III,40.0,
Rio Branco Do Sul,PR,3,Soja,Grupo III,51.2,
Ribeirão Do Pinhal,PR,1,Soja,Grupo I,28.8,
Ribeirão Do Pinhal,PR,2,Soja,Grupo I,40.0,
Ribeirão Do Pinhal,PR,3,Soja,Grupo I,51.2,
Ribeirão Do Pinhal,PR,1,Soja,Grupo II,28.8,
Ribeirão Do Pinhal,PR,2,Soja,Grupo II,40.0,
Ribeirão Do Pinhal,PR,3,Soja,Grupo II,51.2,
Ribeirão Do Pinhal,PR,1,Soja,Grupo III,51.2,
Ribeirão Do Pinhal,PR,2,Soja,Grupo III,40.0,
Ribeirão Do Pinhal,PR,3,Soja,Grupo III,51.2,
Tijucas Do Sul,PR,1,Soja,Grupo I,28.8,
Tijucas Do Sul,PR,2,Soja,Grupo I,40.0,
Tijucas Do Sul,PR,3,Soja,Grupo I,51.2,
Tijucas Do Sul,PR,1,Soja,Grupo II,28.8,
Tijucas Do Sul,PR,2,Soja,Grupo II,40.0,
Tijucas Do Sul,PR,3,Soja,Grupo II,51.2,
Tijucas Do Sul,PR,1,Soja,Grupo III,51.2,
Tijucas Do Sul,PR,2,Soja,Grupo III,40.0,
Tijucas Do Sul,PR,3,Soja,Grupo III,51.2,
Planaltina Do Paraná,PR,1,Soja,Grupo I,28.8,
Planaltina Do Paraná,PR,2,Soja,Grupo I,40.0,
Planaltina Do Paraná,PR,3,Soja,Grupo I,51.2,
Planaltina Do Paraná,PR,1,Soja,Grupo II,28.8,
Planaltina Do Paraná,PR,2,Soja,Grupo II,40.0,
Planaltina Do Paraná,PR,3,Soja,Grupo II,51.2,
Planaltina Do Paraná,PR,1,Soja,Grupo III,51.2,
Planaltina Do Paraná,PR,2,Soja,Grupo III,40.0,
Planaltina Do Paraná,PR,3,Soja,Grupo III,51.2,
Altônia,PR,1,Soja,Grupo I,28.8,
Altônia,PR,2,Soja,Grupo I,40.0,
Altônia,PR,3,Soja,Grupo I,51.2,
Altônia,PR,1,Soja,Grupo II,28.8,
Altônia,PR,2,Soja,Grupo II,40.0,
Altônia,PR,3,Soja,Grupo II,51.2,
Altônia,PR,1,Soja,Grupo III,51.2,
Altônia,PR,2,Soja,Grupo III,40.0,
Altônia,PR,3,Soja,Grupo III,51.2,
Almirante Tamandaré,PR,1,Soja,Grupo I,28.8,
Almirante Tamandaré,PR,2,Soja,Grupo I,40.0,
Almirante Tamandaré,PR,3,Soja,Grupo I,51.2,
Almirante Tamandaré,PR,1,Soja,Grupo II,28.8,
Almirante Tamandaré,PR,2,Soja,Grupo II,40.0,
Almirante Tamandaré,PR,3,Soja,Grupo II,51.2,
Almirante Tamandaré,PR,1,Soja,Grupo III,51.2,
Almirante Tamandaré,PR,2,Soja,Grupo III,40.0,
Almirante Tamandaré,PR,3,Soja,Grupo III,51.2,
Floraí,PR,1,Soja,Grupo I,28.8,
Floraí,PR,2,Soja,Grupo I,40.0,
Floraí,PR,3,Soja,Grupo I,51.2,
Floraí,PR,1,Soja,Grupo II,28.8,
Floraí,PR,2,Soja,Grupo II,40.0,
Floraí,PR,3,Soja,Grupo II,51.2,
Floraí,PR,1,Soja,Grupo III,51.2,
Floraí,PR,2,Soja,Grupo III,40.0,
Floraí,PR,3,Soja,Grupo III,51.2,
Flórida,PR,1,Soja,Grupo I,28.8,
Flórida,PR,2,Soja,Grupo I,40.0,
Flórida,PR,3,Soja,Grupo I,51.2,
Flórida,PR,1,Soja,Grupo II,28.8,
Flórida,PR,2,Soja,Grupo II,40.0,
Flórida,PR,3,Soja,Grupo II,51.2,
Flórida,PR,1,Soja,Grupo III,51.2,
Flórida,PR,2,Soja,Grupo III,40.0,
Flórida,PR,3,Soja,Grupo III,51.2,
União Da Vitória,PR,1,Soja,Grupo I,28.8,
União Da Vitória,PR,2,Soja,Grupo I,40.0,
União Da Vitória,PR,3,Soja,Grupo I,51.2,
União Da Vitória,PR,1,Soja,Grupo II,28.8,
União Da Vitória,PR,2,Soja,Grupo II,40.0,
União Da Vitória,PR,3,Soja,Grupo II,51.2,
União Da Vitória,PR,1,Soja,Grupo III,51.2,
União Da Vitória,PR,2,Soja,Grupo III,40.0,
União Da Vitória,PR,3,Soja,Grupo III,51.2,
Inácio Martins,PR,1,Soja,Grupo I,28.8,
Inácio Martins,PR,2,Soja,Grupo I,40.0,
Inácio Martins,PR,3,Soja,Grupo I,51.2,
Inácio Martins,PR,1,Soja,Grupo II,28.8,
Inácio Martins,PR,2,Soja,Grupo II,40.0,
Inácio Martins,PR,3,Soja,Grupo II,51.2,
Inácio Martins,PR,1,Soja,Grupo III,51.2,
Inácio Martins,PR,2,Soja,Grupo III,40.0,
Inácio Martins,PR,3,Soja,Grupo III,51.2,
Engenheiro Beltrão,PR,1,Soja,Grupo I,28.8,
Engenheiro Beltrão,PR,2,Soja,Grupo I,40.0,
Engenheiro Beltrão,PR,3,Soja,Grupo I,51.2,
Engenheiro Beltrão,PR,1,Soja,Grupo II,28.8,
Engenheiro Beltrão,PR,2,Soja,Grupo II,40.0,
Engenheiro Beltrão,PR,3,Soja,Grupo II,51.2,
Engenheiro Beltrão,PR,1,Soja,Grupo III,51.2,
Engenheiro Beltrão,PR,2,Soja,Grupo III,40.0,
Engenheiro Beltrão,PR,3,Soja,Grupo III,51.2,
Roncador,PR,1,Soja,Grupo I,28.8,
Roncador,PR,2,Soja,Grupo I,40.0,
Roncador,PR,3,Soja,Grupo I,51.2,
Roncador,PR,1,Soja,Grupo II,28.8,
Roncador,PR,2,Soja,Grupo II,40.0,
Roncador,PR,3,Soja,Grupo II,51.2,
Roncador,PR,1,Soja,Grupo III,51.2,
Roncador,PR,2,Soja,Grupo III,40.0,
Roncador,PR,3,Soja,Grupo III,51.2,
Porecatu,PR,1,Soja,Grupo I,28.8,
Porecatu,PR,2,Soja,Grupo I,40.0,
Porecatu,PR,3,Soja,Grupo I,51.2,
Porecatu,PR,1,Soja,Grupo II,28.8,
Porecatu,PR,2,Soja,Grupo II,40.0,
Porecatu,PR,3,Soja,Grupo II,51.2,
Porecatu,PR,1,Soja,Grupo III,51.2,
Porecatu,PR,2,Soja,Grupo III,40.0,
Porecatu,PR,3,Soja,Grupo III,51.2,
Porto Vitória,PR,1,Soja,Grupo I,28.8,
Porto Vitória,PR,2,Soja,Grupo I,40.0,
Porto Vitória,PR,3,Soja,Grupo I,51.2,
Porto Vitória,PR,1,Soja,Grupo II,28.8,
Porto Vitória,PR,2,Soja,Grupo II,40.0,
Porto Vitória,PR,3,Soja,Grupo II,51.2,
Porto Vitória,PR,1,Soja,Grupo III,51.2,
Porto Vitória,PR,2,Soja,Grupo III,40.0,
Porto Vitória,PR,3,Soja,Grupo III,51.2,
Dois Vizinhos,PR,1,Soja,Grupo I,28.8,
Dois Vizinhos,PR,2,Soja,Grupo I,40.0,
Dois Vizinhos,PR,3,Soja,Grupo I,51.2,
Dois Vizinhos,PR,1,Soja,Grupo II,28.8,
Dois Vizinhos,PR,2,Soja,Grupo II,40.0,
Dois Vizinhos,PR,3,Soja,Grupo II,51.2,
Dois Vizinhos,PR,1,Soja,Grupo III,51.2,
Dois Vizinhos,PR,2,Soja,Grupo III,40.0,
Dois Vizinhos,PR,3,Soja,Grupo III,51.2,
Lobato,PR,1,Soja,Grupo I,28.8,
Lobato,PR,2,Soja,Grupo I,40.0,
Lobato,PR,3,Soja,Grupo I,51.2,
Lobato,PR,1,Soja,Grupo II,28.8,
Lobato,PR,2,Soja,Grupo II,40.0,
Lobato,PR,3,Soja,Grupo II,51.2,
Lobato,PR,1,Soja,Grupo III,51.2,
Lobato,PR,2,Soja,Grupo III,40.0,
Lobato,PR,3,Soja,Grupo III,51.2,
Ipiranga,PR,1,Soja,Grupo I,28.8,
Ipiranga,PR,2,Soja,Grupo I,40.0,
Ipiranga,PR,3,Soja,Grupo I,51.2,
Ipiranga,PR,1,Soja,Grupo II,28.8,
Ipiranga,PR,2,Soja,Grupo II,40.0,
Ipiranga,PR,3,Soja,Grupo II,51.2,
Ipiranga,PR,1,Soja,Grupo III,51.2,
Ipiranga,PR,2,Soja,Grupo III,40.0,
Ipiranga,PR,3,Soja,Grupo III,51.2,
Prudentópolis,PR,1,Soja,Grupo I,28.8,
Prudentópolis,PR,2,Soja,Grupo I,40.0,
Prudentópolis,PR,3,Soja,Grupo I,51.2,
Prudentópolis,PR,1,Soja,Grupo II,28.8,
Prudentópolis,PR,2,Soja,Grupo II,40.0,
Prudentópolis,PR,3,Soja,Grupo II,51.2,
Prudentópolis,PR,1,Soja,Grupo III,51.2,
Prudentópolis,PR,2,Soja,Grupo III,40.0,
Prudentópolis,PR,3,Soja,Grupo III,51.2,
Francisco Beltrão,PR,1,Soja,Grupo I,28.8,
Francisco Beltrão,PR,2,Soja,Grupo I,40.0,
Francisco Beltrão,PR,3,Soja,Grupo I,51.2,
Francisco Beltrão,PR,1,Soja,Grupo II,28.8,
Francisco Beltrão,PR,2,Soja,Grupo II,40.0,
Francisco Beltrão,PR,3,Soja,Grupo II,51.2,
Francisco Beltrão,PR,1,Soja,Grupo III,51.2,
Francisco Beltrão,PR,2,Soja,Grupo III,40.0,
Francisco Beltrão,PR,3,Soja,Grupo III,51.2,
Grandes Rios,PR,1,Soja,Grupo I,28.8,
Grandes Rios,PR,2,Soja,Grupo I,40.0,
Grandes Rios,PR,3,Soja,Grupo I,51.2,
Grandes Rios,PR,1,Soja,Grupo II,28.8,
Grandes Rios,PR,2,Soja,Grupo II,40.0,
Grandes Rios,PR,3,Soja,Grupo II,51.2,
Grandes Rios,PR,1,Soja,Grupo III,51.2,
Grandes Rios,PR,2,Soja,Grupo III,40.0,
Grandes Rios,PR,3,Soja,Grupo III,51.2,
Iretama,PR,1,Soja,Grupo I,28.8,
Iretama,PR,2,Soja,Grupo I,40.0,
Iretama,PR,3,Soja,Grupo I,51.2,
Iretama,PR,1,Soja,Grupo II,28.8,
Iretama,PR,2,Soja,Grupo II,40.0,
Iretama,PR,3,Soja,Grupo II,51.2,
Iretama,PR,1,Soja,Grupo III,51.2,
Iretama,PR,2,Soja,Grupo III,40.0,
Iretama,PR,3,Soja,Grupo III,51.2,
Itambé,PR,1,Soja,Grupo I,28.8,
Itambé,PR,2,Soja,Grupo I,40.0,
Itambé,PR,3,Soja,Grupo I,51.2,
Itambé,PR,1,Soja,Grupo II,28.8,
Itambé,PR,2,Soja,Grupo II,40.0,
Itambé,PR,3,Soja,Grupo II,51.2,
Itambé,PR,1,Soja,Grupo III,51.2,
Itambé,PR,2,Soja,Grupo III,40.0,
Itambé,PR,3,Soja,Grupo III,51.2,
Tuneiras Do Oeste,PR,1,Soja,Grupo I,28.8,
Tuneiras Do Oeste,PR,2,Soja,Grupo I,40.0,
Tuneiras Do Oeste,PR,3,Soja,Grupo I,51.2,
Tuneiras Do Oeste,PR,1,Soja,Grupo II,28.8,
Tuneiras Do Oeste,PR,2,Soja,Grupo II,40.0,
Tuneiras Do Oeste,PR,3,Soja,Grupo II,51.2,
Tuneiras Do Oeste,PR,1,Soja,Grupo III,51.2,
Tuneiras Do Oeste,PR,2,Soja,Grupo III,40.0,
Tuneiras Do Oeste,PR,3,Soja,Grupo III,51.2,
Guaraniaçu,PR,1,Soja,Grupo I,28.8,
Guaraniaçu,PR,2,Soja,Grupo I,40.0,
Guaraniaçu,PR,3,Soja,Grupo I,51.2,
Guaraniaçu,PR,1,Soja,Grupo II,28.8,
Guaraniaçu,PR,2,Soja,Grupo II,40.0,
Guaraniaçu,PR,3,Soja,Grupo II,51.2,
Guaraniaçu,PR,1,Soja,Grupo III,51.2,
Guaraniaçu,PR,2,Soja,Grupo III,40.0,
Guaraniaçu,PR,3,Soja,Grupo III,51.2,
Guaratuba,PR,1,Soja,Grupo I,28.8,
Guaratuba,PR,2,Soja,Grupo I,40.0,
Guaratuba,PR,3,Soja,Grupo I,51.2,
Guaratuba,PR,1,Soja,Grupo II,28.8,
Guaratuba,PR,2,Soja,Grupo II,40.0,
Guaratuba,PR,3,Soja,Grupo II,51.2,
Guaratuba,PR,1,Soja,Grupo III,51.2,
Guaratuba,PR,2,Soja,Grupo III,40.0,
Guaratuba,PR,3,Soja,Grupo III,51.2,
Guapirama,PR,1,Soja,Grupo I,28.8,
Guapirama,PR,2,Soja,Grupo I,40.0,
Guapirama,PR,3,Soja,Grupo I,51.2,
Guapirama,PR,1,Soja,Grupo II,28.8,
Guapirama,PR,2,Soja,Grupo II,40.0,
Guapirama,PR,3,Soja,Grupo II,51.2,
Guapirama,PR,1,Soja,Grupo III,51.2,
Guapirama,PR,2,Soja,Grupo III,40.0,
Guapirama,PR,3,Soja,Grupo III,51.2,
Santana Do Itararé,PR,1,Soja,Grupo I,28.8,
Santana Do Itararé,PR,2,Soja,Grupo I,40.0,
Santana Do Itararé,PR,3,Soja,Grupo I,51.2,
Santana Do Itararé,PR,1,Soja,Grupo II,28.8,
Santana Do Itararé,PR,2,Soja,Grupo II,40.0,
Santana Do Itararé,PR,3,Soja,Grupo II,51.2,
Santana Do Itararé,PR,1,Soja,Grupo III,51.2,
Santana Do Itararé,PR,2,Soja,Grupo III,40.0,
Santana Do Itararé,PR,3,Soja,Grupo III,51.2,
Cascavel,PR,1,Soja,Grupo I,28.8,
Cascavel,PR,2,Soja,Grupo I,40.0,
Cascavel,PR,3,Soja,Grupo I,51.2,
Cascavel,PR,1,Soja,Grupo II,28.8,
Cascavel,PR,2,Soja,Grupo II,40.0,
Cascavel,PR,3,Soja,Grupo II,51.2,
Cascavel,PR,1,Soja,Grupo III,51.2,
Cascavel,PR,2,Soja,Grupo III,40.0,
Cascavel,PR,3,Soja,Grupo III,51.2,
Califórnia,PR,1,Soja,Grupo I,28.8,
Califórnia,PR,2,Soja,Grupo I,40.0,
Califórnia,PR,3,Soja,Grupo I,51.2,
Califórnia,PR,1,Soja,Grupo II,28.8,
Califórnia,PR,2,Soja,Grupo II,40.0,
Califórnia,PR,3,Soja,Grupo II,51.2,
Califórnia,PR,1,Soja,Grupo III,51.2,
Califórnia,PR,2,Soja,Grupo III,40.0,
Califórnia,PR,3,Soja,Grupo III,51.2,
Campo Largo,PR,1,Soja,Grupo I,28.8,
Campo Largo,PR,2,Soja,Grupo I,40.0,
Campo Largo,PR,3,Soja,Grupo I,51.2,
Campo Largo,PR,1,Soja,Grupo II,28.8,
Campo Largo,PR,2,Soja,Grupo II,40.0,
Campo Largo,PR,3,Soja,Grupo II,51.2,
Campo Largo,PR,1,Soja,Grupo III,51.2,
Campo Largo,PR,2,Soja,Grupo III,40.0,
Campo Largo,PR,3,Soja,Grupo III,51.2,
Balsa Nova,PR,1,Soja,Grupo I,28.8,
Balsa Nova,PR,2,Soja,Grupo I,40.0,
Balsa Nova,PR,3,Soja,Grupo I,51.2,
Balsa Nova,PR,1,Soja,Grupo II,28.8,
Balsa Nova,PR,2,Soja,Grupo II,40.0,
Balsa Nova,PR,3,Soja,Grupo II,51.2,
Balsa Nova,PR,1,Soja,Grupo III,51.2,
Balsa Nova,PR,2,Soja,Grupo III,40.0,
Balsa Nova,PR,3,Soja,Grupo III,51.2,
Barracão,PR,1,Soja,Grupo I,28.8,
Barracão,PR,2,Soja,Grupo I,40.0,
Barracão,PR,3,Soja,Grupo I,51.2,
Barracão,PR,1,Soja,Grupo II,28.8,
Barracão,PR,2,Soja,Grupo II,40.0,
Barracão,PR,3,Soja,Grupo II,51.2,
Barracão,PR,1,Soja,Grupo III,51.2,
Barracão,PR,2,Soja,Grupo III,40.0,
Barracão,PR,3,Soja,Grupo III,51.2,
Mandaguari,PR,1,Soja,Grupo I,28.8,
Mandaguari,PR,2,Soja,Grupo I,40.0,
Mandaguari,PR,3,Soja,Grupo I,51.2,
Mandaguari,PR,1,Soja,Grupo II,28.8,
Mandaguari,PR,2,Soja,Grupo II,40.0,
Mandaguari,PR,3,Soja,Grupo II,51.2,
Mandaguari,PR,1,Soja,Grupo III,51.2,
Mandaguari,PR,2,Soja,Grupo III,40.0,
Mandaguari,PR,3,Soja,Grupo III,51.2,
Marechal Cândido Rondon,PR,1,Soja,Grupo I,28.8,
Marechal Cândido Rondon,PR,2,Soja,Grupo I,40.0,
Marechal Cândido Rondon,PR,3,Soja,Grupo I,51.2,
Marechal Cândido Rondon,PR,1,Soja,Grupo II,28.8,
Marechal Cândido Rondon,PR,2,Soja,Grupo II,40.0,
Marechal Cândido Rondon,PR,3,Soja,Grupo II,51.2,
Marechal Cândido Rondon,PR,1,Soja,Grupo III,51.2,
Marechal Cândido Rondon,PR,2,Soja,Grupo III,40.0,
Marechal Cândido Rondon,PR,3,Soja,Grupo III,51.2,
Mallet,PR,1,Soja,Grupo I,28.8,
Mallet,PR,2,Soja,Grupo I,40.0,
Mallet,PR,3,Soja,Grupo I,51.2,
Mallet,PR,1,Soja,Grupo II,28.8,
Mallet,PR,2,Soja,Grupo II,40.0,
Mallet,PR,3,Soja,Grupo II,51.2,
Mallet,PR,1,Soja,Grupo III,51.2,
Mallet,PR,2,Soja,Grupo III,40.0,
Mallet,PR,3,Soja,Grupo III,51.2,
Marilândia Do Sul,PR,1,Soja,Grupo I,28.8,
Marilândia Do Sul,PR,2,Soja,Grupo I,40.0,
Marilândia Do Sul,PR,3,Soja,Grupo I,51.2,
Marilândia Do Sul,PR,1,Soja,Grupo II,28.8,
Marilândia Do Sul,PR,2,Soja,Grupo II,40.0,
Marilândia Do Sul,PR,3,Soja,Grupo II,51.2,
Marilândia Do Sul,PR,1,Soja,Grupo III,51.2,
Marilândia Do Sul,PR,2,Soja,Grupo III,40.0,
Marilândia Do Sul,PR,3,Soja,Grupo III,51.2,
Icaraíma,PR,1,Soja,Grupo I,28.8,
Icaraíma,PR,2,Soja,Grupo I,40.0,
Icaraíma,PR,3,Soja,Grupo I,51.2,
Icaraíma,PR,1,Soja,Grupo II,28.8,
Icaraíma,PR,2,Soja,Grupo II,40.0,
Icaraíma,PR,3,Soja,Grupo II,51.2,
Icaraíma,PR,1,Soja,Grupo III,51.2,
Icaraíma,PR,2,Soja,Grupo III,40.0,
Icaraíma,PR,3,Soja,Grupo III,51.2,
Teixeira Soares,PR,1,Soja,Grupo I,28.8,
Teixeira Soares,PR,2,Soja,Grupo I,40.0,
Teixeira Soares,PR,3,Soja,Grupo I,51.2,
Teixeira Soares,PR,1,Soja,Grupo II,28.8,
Teixeira Soares,PR,2,Soja,Grupo II,40.0,
Teixeira Soares,PR,3,Soja,Grupo II,51.2,
Teixeira Soares,PR,1,Soja,Grupo III,51.2,
Teixeira Soares,PR,2,Soja,Grupo III,40.0,
Teixeira Soares,PR,3,Soja,Grupo III,51.2,
Centenário Do Sul,PR,1,Soja,Grupo I,28.8,
Centenário Do Sul,PR,2,Soja,Grupo I,40.0,
Centenário Do Sul,PR,3,Soja,Grupo I,51.2,
Centenário Do Sul,PR,1,Soja,Grupo II,28.8,
Centenário Do Sul,PR,2,Soja,Grupo II,40.0,
Centenário Do Sul,PR,3,Soja,Grupo II,51.2,
Centenário Do Sul,PR,1,Soja,Grupo III,51.2,
Centenário Do Sul,PR,2,Soja,Grupo III,40.0,
Centenário Do Sul,PR,3,Soja,Grupo III,51.2,
Chopinzinho,PR,1,Soja,Grupo I,28.8,
Chopinzinho,PR,2,Soja,Grupo I,40.0,
Chopinzinho,PR,3,Soja,Grupo I,51.2,
Chopinzinho,PR,1,Soja,Grupo II,28.8,
Chopinzinho,PR,2,Soja,Grupo II,40.0,
Chopinzinho,PR,3,Soja,Grupo II,51.2,
Chopinzinho,PR,1,Soja,Grupo III,51.2,
Chopinzinho,PR,2,Soja,Grupo III,40.0,
Chopinzinho,PR,3,Soja,Grupo III,51.2,
Bituruna,PR,1,Soja,Grupo I,28.8,
Bituruna,PR,2,Soja,Grupo I,40.0,
Bituruna,PR,3,Soja,Grupo I,51.2,
Bituruna,PR,1,Soja,Grupo II,28.8,
Bituruna,PR,2,Soja,Grupo II,40.0,
Bituruna,PR,3,Soja,Grupo II,51.2,
Bituruna,PR,1,Soja,Grupo III,51.2,
Bituruna,PR,2,Soja,Grupo III,40.0,
Bituruna,PR,3,Soja,Grupo III,51.2,
Piraquara,PR,1,Soja,Grupo I,28.8,
Piraquara,PR,2,Soja,Grupo I,40.0,
Piraquara,PR,3,Soja,Grupo I,51.2,
Piraquara,PR,1,Soja,Grupo II,28.8,
Piraquara,PR,2,Soja,Grupo II,40.0,
Piraquara,PR,3,Soja,Grupo II,51.2,
Piraquara,PR,1,Soja,Grupo III,51.2,
Piraquara,PR,2,Soja,Grupo III,40.0,
Piraquara,PR,3,Soja,Grupo III,51.2,
Clevelândia,PR,1,Soja,Grupo I,28.8,
Clevelândia,PR,2,Soja,Grupo I,40.0,
Clevelândia,PR,3,Soja,Grupo I,51.2,
Clevelândia,PR,1,Soja,Grupo II,28.8,
Clevelândia,PR,2,Soja,Grupo II,40.0,
Clevelândia,PR,3,Soja,Grupo II,51.2,
Clevelândia,PR,1,Soja,Grupo III,51.2,
Clevelândia,PR,2,Soja,Grupo III,40.0,
Clevelândia,PR,3,Soja,Grupo III,51.2,
Ampére,PR,1,Soja,Grupo I,28.8,
Ampére,PR,2,Soja,Grupo I,40.0,
Ampére,PR,3,Soja,Grupo I,51.2,
Ampére,PR,1,Soja,Grupo II,28.8,
Ampére,PR,2,Soja,Grupo II,40.0,
Ampére,PR,3,Soja,Grupo II,51.2,
