codigoStr;longitude;nome;latitude
4582117320870100001;-45.82694444;JOÃO PINHEIRO (A) - MG;-17.32861111
4994123500522100001;-49.94638889;JOAQUIM TÁVORA (A) - PR;-23.50527778
4968121040405100001;-49.69;JOSÉ BONIFÁCIO (A) - SP;-21.04972222
5752111280260100001;-57.52666667;JUARA (A) - MT;-11.28027778
5873111360200100001;-58.73305556;JUÍNA (A) - MT;-11.36694444
4334121760939000001;-43.35;JUIZ DE FORA (C) - MG;-21.76666666
4336121770950100001;-43.36416667;JUIZ DE FORA (A) - MG;-21.77
4371116780650000001;-43.71666667;JURAMENTO (C) - MG;-16.78333333
5460122850379100001;-54.60555556;JUTI (A) - MS;-22.85722222
6483107250061000001;-64.83333333;LABREA (C) - AM;-7.25
6478107260064100001;-64.78861111;LABREA (A) - AM;-7.26083333
5033127810936000001;-50.33333333;LAGES (C) - SC;-27.81666667
5150128210840000001;-51.5;LAGOA VERMELHA (C) - RS;-28.21666667
5151128220842100001;-51.51222222;LAGOA VERMELHA (A) - RS;-28.22194444
4531121950878000001;-45.31666666;LAMBARI (C) - MG;-21.95
4500121750918000001;-45.0;LAVRAS (C) - MG;-21.75
4138112560438000001;-41.38333333;LENCOIS (C) - BA;-12.56666667
4138112550439100001;-41.38888889;LENÇOIS (A) - BA;-12.5575
4006119350040100001;-40.06861111;LINHARES (A) - ES;-19.35666667
4973121660459100001;-49.73444444;LINS (A) - SP;-21.66555556
4975121790425000001;-49.75;LINS (C) - SP;-21.7999992370605
5113123310566000001;-51.13333333;LONDRINA (C) - PR;-23.31666667
4582112150754100001;-45.82972222;LUIZ EDUARDO MAGALHAES (A) - BA;-12.15222222
4796116270958100001;-47.96638889;LUZIANIA (A) - GO;-16.27222222
4228103410049000001;-42.28333333;LUZILANDIA(LAG.DO PIAUI) (C) - PI;-3.41666667
4181122380032100001;-41.81666667;MACAÉ (A) - RJ;-22.38333333
4034112110380100001;-40.35;MACAJUBA (A) - BA;-12.11666667
5111100050014000001;-51.11666667;MACAPA (C) - AP;-0.05
3676105110003000001;-36.76666666;MACAU (C) - RN;-5.11666666
3677105120003100001;-36.71527778;MACAU (A) - RN;-5.115
3570109660064000001;-35.7;MACEIO (C) - AL;-9.66666667
3577109550064100001;-35.76999999;MACEIÓ (A) - AL;-9.55111111
4591121660873000001;-45.91638888;MACHADO (C) - MG;-21.66638888
5036126390808100001;-50.36333333;MAJOR VIEIRA (A) - SC;-26.39361111
5401124530392100001;-54.01972222;Mal. CANDIDO RONDON (A) - PR;-24.53583333
6062103290019100001;-60.62833333;MANACAPURU (A) - AM;-3.29444444
5995103110067100001;-59.95;MANAUS (A) - AM;-3.11666667
5995103110067000001;-59.95;MANAUS (C) - AM;-3.11666667
6129105810050000001;-61.3;MANICORE (C) - AM;-5.81666666
4093118800213100001;-40.94;MANTENA (A) - MG;-18.81
4937105160116100001;-49.37916667;MARABA (A) - PA;-5.16722222
4913105360095000001;-49.13333333;MARABA (C) - PA;-5.36666667
5517121600401100001;-55.17777778;MARACAJU (A) - MS;-21.60916667
3897113900010100001;-38.97222222;MARAU (A) - BA;-13.90722222
7278108940230100001;-72.78666667;MARECHAL THAUMATURGO (A) - AC;-8.95
4538122291276000001;-45.38333333;MARIA DA FE (C) - MG;-22.3
4537122311276100001;-45.37305556;MARIA DE FÉ (A) - MG;-22.31416667
4281122910004000001;-42.81666666;MARICA (C) - RJ;-22.91666666
4053119390085000001;-40.53333333;MARILANDIA (COLATINA) (C) - ES;-19.4
5191123400542100001;-51.91666667;MARINGA (A) - PR;-23.40777778
5191123390542000001;-51.91666667;MARINGA (C) - PR;-23.4
5491110250285000001;-54.91666667;MATUPA (C) - MT;-10.25
5767103390035100001;-57.67361111;MAUÉS (A) - AM;-3.39888889
5296103510251100001;-52.96361111;MEDICILANDIA (A) - PA;-3.51083333
5259117570706100001;-52.59527778;MINEIROS (A) - GO;-17.5725
5643120390140100001;-56.43166667;MIRANDA (A) - MS;-20.39555556
4401115080452000001;-44.01666666;MOCAMBINHO (C) - MG;-15.08333333
4401115080460100001;-44.01611111;MOCAMBINHO (A) - MG;-15.08611111
4626124040045100001;-46.26305556;MOELA (A) - SP;-24.0475
4434114400512100001;-44.35;MONTALVANIA (A) - MG;-14.41
5408102000145000001;-54.08333333;MONTE ALEGRE (C) - PA;-2.0
4688113241253100001;-46.88972222;MONTE ALEGRE DE GOIAS (A) - GO;-13.24805556
4275115080603000001;-42.75;MONTE AZUL (C) - MG;-15.08333333
3711107890603100001;-37.11527778;MONTEIRO (A) - PB;-7.89138889
3706107880603000001;-37.06666667;MONTEIRO (C) - PB;-7.88333333
3929110430464000001;-39.3;MONTE SANTO (C) - BA;-10.43333333
4386116710646100001;-43.86666667;MONTES CLAROS (A) - MG;-16.71666667
4383116680646000001;-43.83333333;MONTES CLAROS (C) - MG;-16.68333333
4604122861500100001;-46.04305556;MONTE VERDE (A) - MG;-22.86166667
3835105130043100001;-38.35638889;MORADA NOVA (A) - CE;-5.13638889
3836105110043000001;-38.36666666;MORADA NOVA (C) - CE;-5.11666666
4880125500059100001;-48.80861111;MORRETES (A) - PR;-25.50888889
4910117710771100001;-49.1;MORRINHOS (A) - GO;-17.71666667
4121111211003000001;-41.21666667;MORRO DO CHAPEU (C) - BA;-11.21666667
4190107840242000001;-41.9;MORRO DOS CAVALOS (C) - PI;-7.85
3729105190036100001;-37.3;MOSSORÓ (A) - RN;-5.2
5090131260010100001;-50.9;MOSTARDAS (A) - RS;-31.23333333
4140120450530000001;-41.4;MUNIZ FREIRE (C) - ES;-20.45
4238121100297100001;-42.38333333;MURIAÉ (A) - MG;-21.1
3520105900048100001;-35.2;NATAL (A) - RN;-5.9
3520105910048000001;-35.2;NATAL (C) - RN;-5.91666667
5665118960104100001;-56.65;NHUMIRIM (A) - MS;-18.96666667
5665118980089000001;-56.65;NHUMIRIM (NHECOLANDIA) (C) - MS;-18.98333333
4845114440583100001;-48.45;NIQUELANDIA (A) - GO;-14.45
5057123400668100001;-50.57777778;NOVA FÁTIMA (A) - PR;-23.40694444
4267122331046100001;-42.67722221;NOVA FRIBURGO (A) - RJ;-22.33305554
5709113030353100001;-57.09222222;NOVA MARINGA (A) - MT;-13.03861111
5196124430654100001;-51.96305556;NOVA TEBAS (A) - PR;-24.43722222
5475113410518100001;-54.75222222;NOVA UBIRATÃ (A) - MT;-13.41111111
4039118690154100001;-40.39083333;NOVA VENECIA (A) - ES;-18.69527778
5234114690316000001;-52.35;NOVA XAV.(XAVANTINA) (C) - MT;-14.7
5285126400960100001;-52.85044444;NOVO HORIZONTE (A) - SC;-26.40708333
5823112520431100001;-58.23138889;NOVO MUNDO (A) - MT;-12.52194444
4992104250113100001;-49.92722222;NOVO REPARTIMENTO (A) - PA;-4.25666667
5551101910037000001;-55.51666667;OBIDOS (C) - PA;-1.91666667
4214106970156100001;-42.14694444;OEIRAS (A) - PI;-6.97416667
5186003810019100001;-51.8625;OIAPOQUE (A) - AP;3.81361111
4481120680966000001;-44.81666667;OLIVEIRA (C) - MG;-20.68333333
4004107900459000001;-40.05;OURICURI (C) - PE;-7.9
4984122950448100001;-49.85;OURINHOS (A) - SP;-22.95
4369120511061100001;-43.6916656494141;OURO BRANCO (A) - MG;-20.5166664123535
5063103840108100001;-50.63805556;PACAJÁ (A) - PA;-3.84361111
5606115780140000001;-56.06666666;PADRE RICARDO REMETTER (C) - MT;-15.78333333
3556108660180100001;-35.56805556;PALMARES (A) - PE;-8.66638889
4829110180280100001;-48.3;PALMAS (A) - TO;-10.18333333
4829110180280000001;-48.3;PALMAS (C) - TO;-10.18333333
5331127920631100001;-53.3175;PALMEIRA DA MISSÕES (A) - RS;-27.92
3662109420275100001;-36.62027778;Palmeira dos Indios (A) - AL;-9.42055556
3670109440274000001;-36.7;PALMEIRA DOS INDIOS (C) - AL;-9.45
3743109750019000001;-37.43333333;PAO DE AÇUCAR (C) - AL;-9.75
3744109760019100001;-37.44777778;PÃO DE AÇUCAR (A) - AL;-9.76583333
4688117230712000001;-46.88333333;PARACATU (C) - MG;-17.23333333
4734103010101100001;-47.34305556;PARAGOMINAS (A) - PA;-3.01027778
4787112610280100001;-47.87194444;PARANÃ (A) - TO;-12.615
4851125530004000001;-48.51666667;PARANAGUA (C) - PR;-25.53333333
5118119690424100001;-51.18138889;PARANAIBA (A) - MS;-19.69527778
5118119750331000001;-51.18333333;PARANAIBA (C) - MS;-19.75
5213122650311100001;-52.13444444;PARANAPOEMA (A) - PR;-22.49166667
5403114420474100001;-54.03527778;PARANATINGA (A) - MT;-14.42138889
4472123220004100001;-44.72666667;PARATÍ (A) - RJ;-23.22333333
5042116960678100001;-50.42527778;PARAUNA (A) - GO;-16.9625
5675102630035100001;-56.75611111;PARINTINS (A) - AM;-2.63888889
5673102630029000001;-56.73333333;PARINTINS (C) - AM;-2.63333333
4176103080079000001;-41.76666666;PARNAIBA (C) - PI;-3.08333333
4178103080079100001;-41.78333333;PARNAÍBA (A) - PI;-3.08638889
6993109360206100001;-69.93444444;PARQUE ESTADUAL CHANDLESS (A) - AC;-9.36611111
4496122380920000001;-44.96666666;PASSA QUATRO (C) - MG;-22.38333333
4496122391040100001;-44.96166667;PASSA QUATRO (A) - MG;-22.39611111
5240128220684100001;-52.40388889;PASSO FUNDO (A) - RS;-28.22944444
5240128210684000001;-52.4;PASSO FUNDO (C) - RS;-28.21666666
4663120740784100001;-46.63388889;PASSOS (A) - MG;-20.74527778
3727107070249100001;-37.2725;PATOS (A) - PB;-7.07972222
3726107010249000001;-37.26666666;PATOS (C) - PB;-7.01666666
4643118510940000001;-46.43333333;PATOS DE MINAS (C) - MG;-18.51666667
4696119000976100001;-46.96666667;PATROCINIO (A) - MG;-19.0
4113108130374000001;-41.13333333;PAULISTANA (C) - PI;-8.13333333
4107108080374100001;-41.08;PAULISTANA (A) - PI;-8.08
3821109360252000001;-38.21666666;PAULO AFONSO (C) - BA;-9.36666666
3821109360252100001;-38.21666667;PAULO AFONSO (A) - BA;-9.36694444
4128116000648000001;-41.28333333;PEDRA AZUL (C) - MG;-16.0
4818108960187000001;-48.18333333;PEDRO AFONSO (C) - TO;-8.96666666
4819108960189100001;-48.19416667;PEDRO AFONSO (A) - TO;-8.96861111
4834112010242000001;-48.35;PEIXE (C) - TO;-12.01666667
4854112010242100001;-48.55;PEIXE (A) - TO;-12.01666667
5241131780013000001;-52.41666667;PELOTAS (C) - RS;-31.78333333
3676108390639000001;-36.76666666;PESQUEIRA (C) - PE;-8.4
4048109380370100001;-40.48333333;PETROLINA (A) - PE;-9.38333333
4046109360370000001;-40.46666667;PETROLINA (C) - PE;-9.36666667
4177113151290100001;-41.77388889;PIATÃ (A) - BA;-13.15583333
4329122461777100001;-43.29138889;PICO DO COUTO (A) - RJ;-22.465
4140107070233100001;-41.40416667;PICOS (A) - PI;-7.07083333
4148107030207000001;-41.48333333;PICOS (C) - PI;-7.03333333
4762122700573100001;-47.62305556;PIRACICABA (A) - SP;-22.70277778
4483117250503100001;-44.83555556;PIRAPORA (A) - MG;-17.25805556
4491117350505000001;-44.91666667;PIRAPORA (C) - MG;-17.35
4896115850740000001;-48.96666667;PIRENOPOLIS (C) - GO;-15.85
4828117300752100001;-48.28305556;PIRES DO RIO (A) - GO;-17.3075
4178104260161000001;-41.78333333;PIRIPIRI (C) - PI;-4.26666666
4177104260161100001;-41.77805556;PIRIPIRI (A) - PI;-4.26388889
5424103880096100001;-54.24611111;PLACAS (A) - PA;-3.88111111
5374125720398100001;-53.74805556;PLANALTO (A) - PR;-25.72166667
3810110730362100001;-38.10777778;POÇO VERDE (A) - SE;-10.7375
4500119240705100001;-45.00833333;POMPEU (A) - MG;-19.24194444
4500119210690000001;-45.0;POMPEU (C) - MG;-19.21666667
5553122530650000001;-55.53333333;PONTA PORA (C) - MS;-22.53333333
5553122530650100001;-55.53333333;PONTA PORÃ (A) - MS;-22.53333333
5934115250256100001;-59.34666667;PONTES E LACERDA (A) - MT;-15.25111111
5116130040046100001;-51.16666667;PORTO ALEGRE (A) - RS;-30.05
5116130040046000001;-51.16666667;PORTO ALEGRE (C) - RS;-30.05
5223101730015000001;-52.23333333;PORTO DE MOZ (C) - PA;-1.73333333
3543109180050000001;-35.43333333;PORTO DE PEDRAS (C) - AL;-9.18333333
5142000700077100001;-51.42777778;PORTO GRANDE (A) - AP;0.70277778
5755121700085100001;-57.55333333;PORTO MURTINHO (A) - MS;-21.70583333
4841110710239000001;-48.41666667;PORTO NACIONAL (C) - TO;-10.71666667
3918116380085100001;-39.1825;PORTO SEGURO (A) - BA;-16.38916667
6347108760095100001;-63.475;PORTO VELHO (A) - RO;-8.76388889
7274108260204100001;-72.74777777;PORTO WALTER (A) - AC;-8.26694443
4636114080834100001;-46.36638889;POSSE (A) - GO;-14.08916667
4636114100825000001;-46.36666667;POSSE (C) - GO;-14.1
5438115830450000001;-54.38333333;POXOREO (C) - MT;-15.83333333
4811121330544100001;-48.11388889;PRADÓPOLIS (A) - SP;-21.33833333
4270102590000100001;-42.70722222;PREGUIÇAS (A) - MA;-2.5925
6002102050092100001;-60.02555556;PRESIDENTE FIGUEIREDO (A) - AM;-2.05638889
5138122110435000001;-51.38333333;PRESIDENTE PRUDENTE (C) - SP;-22.11666666
5140122120435100001;-51.4;PRESIDENTE PRUDENTE (A) - SP;-22.12
4103121100080100001;-41.03888889;PRES. KENNEDY (A) - ES;-21.10111111
3686110190019000001;-36.86666667;PROPRIA (C) - SE;-10.2
5643130360124100001;-56.7286;QUARAI (A) - RS;-30.6239
3961110980315100001;-39.61694444;QUEIMADAS (A) - BA;-10.98472222
5222112620382100001;-52.22083333;QUERÊNCIA (A) - MT;-12.62722222
3928105160079000001;-39.28333333;QUIXERAMOBIM (C) - CE;-5.16666666
3928105170079100001;-39.28722222;QUIXERAMOBIM (A) - CE;-5.17416667
5097122370350100001;-50.97416667;RANCHARIA (A) - SP;-22.3725
4341122860042000001;-43.41666667;REALENGO (C) - RJ;-22.86666667
3495108050010100001;-34.95;RECIFE (A) - PE;-8.05
3495108050010000001;-34.95;RECIFE (CURADO) (C) - PE;-8.05
4209109610401100001;-42.10277778;REMANSO (A) - BA;-9.60277778
4209109630400000001;-42.1;REMANSO (C) - BA;-9.63333333
4445122450439100001;-44.45;RESENDE (A) - RJ;-22.45
4443122450439000001;-44.43333333;RESENDE (C) - RJ;-22.45
4263122700062000001;-42.63333333;RIO BONITO (C) - RJ;-22.7
6816109950220100001;-68.165;RIO BRANCO (A) - AC;-9.95777778
6780109960160000001;-67.8;RIO BRANCO (C) - AC;-9.96666667
5452121770329100001;-54.52805556;RIO BRILHANTE (A) - MS;-21.775
4318122880011000001;-43.18333333;RIO DE JANEIRO (C) - RJ;-22.88333333
4359123040009100001;-43.6;RIO DE JANEIRO-MARAMBAIA (A) - RJ;-23.05
5014126930592100001;-50.14638889;RIO DO CAMPO (A) - SC;-26.9375
5209132030002000001;-52.1;RIO GRANDE (C) - RS;-32.03333333
5209132010002100001;-52.1;RIO GRANDE (A) - RS;-32.01666667
4958126240869100001;-49.58055556;RIO NEGRINHO (A) - SC;-26.24861111
5238129870111100001;-52.38249999;RIO PARDO (A) - RS;-29.87333332
4359115600950100001;-43.6;RIO PARDO DE MINAS (A) - MG;-15.6
5956102430059100001;-59.56361111;RIO URUBU (A) - AM;-2.43166667
5096117780782100001;-50.96472222;RIO VERDE (A) - GO;-17.78583333
5091117790774000001;-50.91666667;RIO VERDE (C) - GO;-17.8
4788115931100000001;-47.88333333;RONCADOR (C) - DF;-15.93333333
4807104780221100001;-48.07111111;RONDON DO PARÁ (A) - PA;-4.78444444
5456116450284000001;-54.56666666;RONDONOPOLIS (C) - MT;-16.45
5456116450284100001;-54.58333333;RONDONÓPOLIS (A) - MT;-16.45
4743119880912100001;-47.43333333;SACRAMENTO (A) - MG;-19.88333333
4229116170495100001;-42.29;SALINAS (A) - MG;-16.17
4229116160471000001;-42.3;SALINAS (C) - MG;-16.16666667
4735100610021100001;-47.35111111;SALINÓPOLIS (A) - PA;-0.61861111
5811115130303100001;-58.11497222;SALTO DO CEU (A) - MT;-15.1358
3851113010051100001;-38.51666666;SALVADOR (A) - BA;-13.01666666
3850113000051000001;-38.5;SALVADOR (ONDINA) (C) - BA;-13.0
4368122910063000001;-43.68333333;SANTA CRUZ (C) - RJ;-22.91666667
5091120200402000001;-50.9166679382324;SANTA FE DO SUL (C) - SP;-20.2000007629395
5370129700095100001;-53.70361111;SANTA MARIA (A) - RS;-29.70833333
5370129700095000001;-53.7;SANTA MARIA (C) - RS;-29.7
4200121950620000001;-42.0;SANTA MARIA MADALENA (C) - RJ;-21.95
4881128600052100001;-48.81333333;SANTA MARTA (A) - SC;-28.60416667
5035109330168100001;-50.35027778;SANTANA DO ARAGUAIA (A) - PA;-9.33861111
5559130830328000001;-55.6;SANTANA DO LIVRAMENTO (C) - RS;-30.83333333
5561130840328100001;-55.61277778;SANTANA DO LIVRAMENTO (A) - RS;-30.8425
4452111020450100001;-44.525;SANTA RITA DE CASSIA (A) - BA;-11.02
5448127890276100001;-54.48055556;SANTA ROSA (A) - RS;-27.89305556
4057119980988100001;-40.57944444;SANTA TERESA (A) - ES;-19.98861111
5334133510024000001;-53.35;SANTA VITORIA DO PALMAR (C) - RS;-33.51666667
5488129190394100001;-55.4911;SANTIAGO (A) - RS;-29.3206
4215121530095000001;-42.15;SANTO ANTONIO DE PADUA (C) - RJ;-21.53333333
5388114920648100001;-53.88361111;SANTO ANTONIO DO LESTE (A) - MT;-14.92777778
5379127860550100001;-53.79722222;SANTO AUGUSTO (A) - RS;-27.86
5601128640083100001;-56.01555556;SÃO BORJA (A) - RS;-28.64944444
4786121960856000001;-47.86666667;SAO CARLOS (C) - SP;-21.96666667
4786121950863100001;-47.86666667;SÃO CARLOS (A) - SP;-21.95
5072111610218100001;-50.72777778;SÃO FELIX  DO ARAGUAIA (A) - MT;-11.61888889
5196106630206000001;-51.96666667;SAO FELIX DO XINGU (C) - PA;-6.63333333
5431130340126100001;-54.5253;SÃO GABRIEL (A) - RS;-30.5706
5455119420647100001;-54.55305556;SÃO GABRIEL DO OESTE (A) - MS;-19.42027778
3821106750233000001;-38.21666667;SÃO GONÇALO (C) - PB;-6.75
3822106750233100001;-38.2275;SÃO GONÇALO (A) - PB;-6.75666667
4425121100991100001;-44.25055556;SÃO JOÃO DEL REI (A) - MG;-21.10611111
4225108350235000001;-42.25;SAO JOAO DO PIAUI (C) - PI;-8.35
4225108360235100001;-42.25083333;SÃO JOÃO DO PIAUÍ (A) - PI;-8.36472222
4993128291415000001;-49.93333333;SAO JOAQUIM (C) - SC;-28.3
4993128271410100001;-49.93444444;SÃO JOAQUIM (A) - SC;-28.27555556
5671113430350000001;-56.71666666;SAO JOSE DO RIO CLARO (C) - MT;-13.43333333
5005128751244100001;-50.05833333;SÃO JOSÉ DOS AUSENTES (A) - RS;-28.75138889
4501122100953000001;-45.01666667;SAO LOURENCO (C) - MG;-22.1
4421102530050000001;-44.21666667;SAO LUIS (C) - MA;-2.53333333
4421102520056100001;-44.21305556;SÃO LUIS (A) - MA;-2.52694444
4541123220874100001;-45.41722222;SÃO LUIS DO PARAITINGA (A) - SP;-23.22833333
3556109280019100001;-35.56583333;SÃO LUIS DO QUITUNDE (A) - AL;-9.2875
5501128390245000001;-55.01666667;SAO LUIZ GONZAGA (C) - RS;-28.4
5496128410245100001;-54.9625;SÃO LUIZ GONZAGA (A) - RS;-28.41722222
3984118700025000001;-39.85;SAO MATEUS (C) - ES;-18.7
3984118710039100001;-39.84833333;SÃO MATEUS (A) - ES;-18.71388889
4816123850678100001;-48.165;SÃO MIGUEL ARCANJO (A) - SP;-23.85138889
5350126770665100001;-53.50444444;SÃO MIGUEL DO OESTE (A) - SC;-26.77694444
4661123640800000001;-46.61666667;SAO PAULO (IAG) (C) - SP;-23.65
4661123500792100001;-46.61666666;SAO PAULO - MIRANTE (A) - SP;-23.5
4661123500792000001;-46.61666667;SAO PAULO(MIR.de SANTANA) (C) - SP;-23.5
4271105910287100001;-42.71861111;SÃO PEDRO DO PIAUÍ (A) - PI;-5.91111111
4270109030402100001;-42.70055556;SAO RAIMUNDO NONATO (A) - PI;-9.03305556
4506116360460100001;-45.06944444;SÃO ROMÃO (A) - MG;-16.36944444
4711120910820000001;-47.11666666;SAO S.DO PARAISO (C) - MG;-20.91666666
4754121480617000001;-47.55;SAO SIMAO (C) - SP;-21.48333333
5061118960488100001;-50.61666667;SÃO SIMÃO (A) - GO;-18.96666667
4105122040008100001;-41.05194444;SÃO TOMÉ (A) - RJ;-22.04166667
5541115810800000001;-55.41666666;SÃO VICENTE (C) - MT;-15.81666666
5945110160105100001;-59.45111111;SAPEZAL (A) - MT;-10.16583333
4018110460558000001;-40.18333333;SENHOR DO BONFIM (C) - BA;-10.46666666
4014110440548100001;-40.14694444;SENHOR DO BONFIM (A) - BA;-10.44416667
3708106460169000001;-37.08333333;SERIDO (CAICO) (C) - RN;-6.46666667
4025117790208100001;-40.25;SERRA DOS AIMORES (A) - MG;-17.8
5014106070719100001;-50.14222222;SERRA DOS CARAJÁS (A) - PA;-6.0775
3829107950461100001;-38.29472222;SERRA TALHADA (A) - PE;-7.95361111
3896111630359000001;-38.96666667;SERRINHA (C) - BA;-11.63333333
3902111660339100001;-39.02305556;SERRINHA (A) - BA;-11.66472222
4425119460732000001;-44.25;SETE LAGOAS (C) - MG;-19.46666667
4417119450719100001;-44.17333332;SETE LAGOAS (A) - MG;-19.455
5502123960402100001;-55.02416667;SETE QUEDAS (A) - MS;-23.96694444
6700100110090000001;-67.0;S.G.DA CACHOEIRA(UAUPES) (C) - AM;-0.11666667
5497120980464100001;-54.97194444;SIDROLANDIA (A) - MS;-20.98166667
5556111980371100001;-55.56583333;SINOP (A) - MT;-11.98222222
5665113440350100001;-56.65;S.J. DO RIO CLARO (A) - MT;-13.45
4033103730109000001;-40.33333333;SOBRAL (C) - CE;-3.73333333
4034103730109100001;-40.34555556;SOBRAL (A) - CE;-3.73166667
5255128850667100001;-52.55833333;SOLEDADE (A) - RS;-28.85361111
4766123350609100001;-47.66666667;SOROCABA (A) - SP;-23.35
4743123480645000001;-47.43333333;SOROCABA (C) - SP;-23.48333333
5571112550380100001;-55.71666667;SORRISO (A) - MT;-12.55
4851100810011100001;-48.51583333;SOURE (A) - PA;-0.81111111
4851100730010000001;-48.51666667;SOURE (C) - PA;-0.73333333
4451111010450000001;-44.51666667;STa. R. DE CASSIA (IBIPETUBA) (C) - BA;-11.01666667
3571107830418000001;-35.71666666;SURUBIM (C) - PE;-7.83333333
3575107840418100001;-35.75527778;SURUBIM (A) - PE;-7.845
4641112390603000001;-46.41666666;TAGUATINGA (C) - TO;-12.4
5741114650322100001;-57.41666667;TANGARÁ DA SERRA (A) - MT;-14.65
7076108160190000001;-70.76666667;TARAUACA (C) - AC;-8.16666667
5091001490021100001;-50.91666667;TARTARUGUALZINHO (A) - AP;1.49666667
4041106000398000001;-40.41666666;TAUA (C) - CE;-6.0
4028106010415100001;-40.28166667;TAUÁ (A) - CE;-6.01666667
4552123040571100001;-45.52027778;TAUBATÉ (A) - SP;-23.04194444
4554123030577000001;-45.55;TAUBATÉ (C) - SP;-23.03333333
6469103830047000001;-64.7;TEFE (C) - AM;-3.83333333
4150117850356000001;-41.5;TEOFILO OTONI (C) - MG;-17.8500003814697
4151117890475100001;-41.51666667;TEÓFILO OTONI (A) - MG;-17.9
4281105080074000001;-42.81666666;TERESINA (C) - PI;-5.08333333
4280105070074100001;-42.80694444;TERESINA (A) - PI;-5.07388889
4296122410874000001;-42.96666666;TERESOPOLIS (C) - RJ;-22.41666666
4298122440980100001;-42.98722222;TERESÓPOLIS (A) - RJ;-22.44888889
5179129450063000001;-51.8;TEUTÔNIA (C) - RS;-29.45
4263119560333100001;-42.63333333;TIMÓTEO (A) - MG;-19.56666667
4815102410038100001;-48.16;TOMÉ AÇU (A) - PA;-2.41
4973129350004100001;-49.73305556;TORRES (A) - RS;-29.35027778
4973129350004000001;-49.73305556;TORRES (C) - RS;-29.35
4690101060036000001;-46.9;TRACUATEUA (C) - PA;-1.06666666
5013130000002100001;-50.13527778;TRAMANDAI (A) - RS;-30.00972222
5170120780313100001;-51.7;TRES LAGOAS (A) - MS;-20.78
5170120780313000001;-51.7000007629395;TRES LAGOAS (C) - MS;-20.783332824707
4546118200921100001;-45.46666667;TRÊS MARIA (A) - MG;-18.2
3811107811105000001;-38.11666667;TRIUNFO (C) - PE;-7.81666667
5138129860042000001;-51.38333333;TRIUNFO (C) - RS;-29.86666667
4966103760040000001;-49.66666667;TUCURUI (C) - PA;-3.76666667
4967103820148100001;-49.675;TUCURUÍ (A) - PA;-3.82277778
4536101560044000001;-45.36666667;TURIACU (C) - MA;-1.56666667
4537101660041100001;-45.37277778;TURIAÇU (A) - MA;-1.66166667
3949109830453100001;-39.49555556;UAUÁ (A) - BA;-9.83361111
4795119730737000001;-47.95;UBERABA (C) - MG;-19.73333333
4825118910869100001;-48.25;UBERLÂNDIA (A) - MG;-18.91666666
3909115270082100001;-39.09083333;UNA (A) - BA;-15.28
4654116360460000001;-46.55;UNAI (C) - MG;-16.36666667
4688116550631100001;-46.88194444;UNAI (A) - MG;-16.55388889
4950128001822100001;-49.5;URUBICI (A) - SC;-28.0
5775102530017100001;-57.75833333;URUCARÁ (A) - AM;-2.53472222
4434107470393100001;-44.34472222;URUÇUI (A) - PI;-7.47472222
5708129840062100001;-57.0825;URUGUAIANA (A) - RS;-29.8425
5708129750062000001;-57.08333333;URUGUAIANA (C) - RS;-29.75
4931128510048000001;-49.31666667;URUSSANGA (C) - SC;-28.51666667
4931128530048100001;-49.31555556;URUSSANGA (A) - SC;-28.5325
4776120000560000001;-47.7666664123535;USINA JUNQUEIRA (C) - SP;-20.0
5088128510986100001;-50.88277778;VACARIA (A) - RS;-28.51361111
4371108410265000001;-43.71666667;VALE DO GURGUEIA (CRISTIANO CASTRO) (C) - PI;-8.41666667
3912113340105100001;-39.12666667;VALENÇA (A) - BA;-13.34361111
4370122350367100001;-43.7;VALENÇA (A) - RJ;-22.35
4173106390301100001;-41.73944444;VALENÇA DO PIAUI (A) - PI;-6.39861111
5093121310374100001;-50.93027778;VALPARAISO (A) - SP;-21.31916667
4540121560955100001;-45.40444444;VARGINHA (A) - MG;-21.56666667
4284120750689000001;-42.85;VIÇOSA (C) - MG;-20.75
4286120760712100001;-42.86666667;VIÇOSA (A) - MG;-20.76666667
5987115060222100001;-59.87277778;VILA BELA DA SANTÍSSIMA TRINDADE (A) - MT;-15.06277778
4341122860045100001;-43.41111111;VILA MILITAR (A) - RJ;-22.86083333
6015112730590100001;-60.15777778;VILHENA (A) - RO;-12.73472222
4031120310036000001;-40.31666667;VITORIA (C) - ES;-20.31666667
4029120260009100001;-40.3;VITÓRIA (A) - ES;-20.26666667
4079114880874000001;-40.8;VITORIA DA CONQUISTA (C) - BA;-14.88333333
4046114880870100001;-40.46666667;VITORIA DA CONQUISTA (A) - BA;-14.88333333
4996120400486100001;-49.96527778;VOTUPORANGA (A) - SP;-20.40694444
4998120410502000001;-49.98333333;VOTUPORANGA (C) - SP;-20.41666666
3500107000065400001;-35.0;W35S07 (E) - PB;-7.0
3500108000066400001;-35.0;W35S08 (E) - PE;-8.0
3600106000176400001;-36.0;W36S06 (E) - RN;-6.0
3600107000557400001;-36.0;W36S07 (E) - PB;-7.0
3600108000303400001;-36.0;W36S08 (E) - PE;-8.0
3600109000453400001;-36.0;W36S09 (E) - AL;-9.0
3700105000161400001;-37.0;W37S05 (E) - RN;-5.0
3700106000099400001;-37.0;W37S06 (E) - RN;-6.0
3700107000659400001;-37.0;W37S07 (E) - PB;-7.0
